age,education,balance,subscribed,marital_married,marital_single,default_yes,housing_yes,loan_yes,job_C2,job_C3
0.3088235294117647,2,-0.1736184559964142,0,0,1,0,1,0,1,0
0.20588235294117646,2,-0.433396271583189,0,0,0,0,0,0,0,1
0.36764705882352944,2,-0.4686091212663068,0,0,0,0,0,0,1,0
0.5294117647058824,3,-0.1433885567401527,0,1,0,0,0,1,0,1
0.47058823529411764,2,0.41569848115312347,0,1,0,0,0,0,0,1
0.22058823529411764,3,-0.44070459887591157,0,0,1,0,0,0,0,1
0.2941176470588235,3,-0.19753661804532444,0,0,1,0,1,0,0,1
0.11764705882352938,2,0.6196672519591078,0,0,1,0,0,0,0,0
0.23529411764705876,2,-0.48555115271761823,0,0,1,0,0,0,1,0
0.2647058823529411,3,0.6326229230689341,0,0,1,0,1,0,1,0
0.48529411764705876,2,-0.4034985690220512,0,1,0,0,1,1,1,0
0.32352941176470584,2,-0.2852365455579952,0,1,0,0,1,0,1,0
0.48529411764705876,2,0.31105652218914126,0,1,0,0,0,1,0,1
0.22058823529411764,2,0.7681591746794253,0,0,1,0,1,0,1,0
0.5,1,-0.3838989640097498,0,0,0,0,0,0,0,1
0.20588235294117646,3,0.5754850915076486,1,0,1,0,0,0,0,1
0.4117647058823529,2,-0.4686091212663068,0,1,0,0,0,0,0,0
0.23529411764705876,2,1.661103891172073,0,1,0,0,1,1,1,0
0.20588235294117646,3,0.1655543697249375,0,0,1,0,0,0,0,1
0.5294117647058824,1,0.8179886789479882,0,1,0,0,0,0,1,0
0.5735294117647058,1,-0.13209386910594512,1,1,0,0,1,0,0,0
0.36764705882352944,2,-0.38157358714388356,0,1,0,0,1,0,0,1
0.08823529411764702,2,0.6000676469468064,0,0,1,0,1,0,1,0
0.2647058823529411,2,1.337212113426414,0,0,1,0,1,0,1,0
0.32352941176470584,1,0.21804144755449048,0,1,0,0,1,0,1,0
0.22058823529411764,2,-0.39718683181469994,1,0,1,0,0,0,1,0
0.25,2,0.06091241076095534,0,0,0,0,0,0,1,0
0.36764705882352944,3,-0.4240947641197239,0,1,0,0,0,0,0,0
0.22058823529411764,3,-0.38157358714388356,0,0,0,0,0,0,0,1
0.5441176470588235,1,0.5349570947025507,0,0,0,0,0,0,1,0
0.3529411764705882,3,-0.33971680355829065,1,0,0,0,1,0,0,1
0.13235294117647056,2,0.6648460024959382,0,0,1,0,1,0,1,0
0.5147058823529411,2,-0.039743187861541796,0,1,0,0,1,0,1,0
0.2647058823529411,2,-0.44236558235153034,0,0,0,0,0,0,1,0
0.5882352941176471,3,0.20010282601780782,1,1,0,0,0,0,0,0
0.5735294117647058,2,-0.28822631581410896,0,0,0,0,0,1,1,0
0.5441176470588235,3,-0.13109727902057383,0,0,0,0,1,0,0,1
0.19117647058823528,2,-0.26796231741156007,0,0,1,0,0,1,1,0
0.3382352941176471,3,-0.2942058563263365,0,0,1,0,0,0,0,1
0.48529411764705876,1,-0.35134368788762205,0,0,0,0,0,0,0,0
0.3970588235294118,3,-0.148371507167009,0,1,0,0,1,0,0,1
0.2647058823529411,3,0.8312765467529384,1,1,0,0,1,0,0,1
0.2941176470588235,1,-0.176608226252528,0,1,0,0,1,0,1,0
0.1764705882352941,2,-0.36429935899744836,0,1,0,0,1,0,0,1
0.5882352941176471,1,-0.4686091212663068,0,1,0,0,0,0,1,0
0.27941176470588236,2,-0.013499648946765313,0,1,0,0,1,0,1,0
0.5735294117647058,2,-0.45631784354672794,0,1,0,0,0,0,0,1
0.22058823529411764,3,-0.2450407454480211,0,0,1,0,1,1,0,1
0.3088235294117647,2,-0.5822203909986303,0,1,0,0,1,0,1,0
0.01470588235294118,2,-0.3719398829852947,0,0,1,0,0,0,0,0
0.22058823529411764,2,-0.39918001198544245,0,1,0,0,1,1,1,0
0.1764705882352941,3,-0.32310696880210305,0,0,1,0,1,0,1,0
0.2941176470588235,2,-0.05602082592260568,0,0,1,0,1,0,0,1
0.22058823529411764,3,-0.3506792944973745,0,1,0,0,1,0,0,1
0.07352941176470584,2,-0.4008409954610612,0,1,0,0,1,1,1,0
0.32352941176470584,3,3.105162924875027,0,1,0,0,1,0,0,1
0.3088235294117647,3,-0.46694813779068806,0,1,0,0,1,0,0,1
0.38235294117647056,2,-0.33240847626556813,1,0,1,0,1,0,1,0
0.25,3,-0.26763012071643627,0,1,0,0,1,0,0,1
0.5,3,-0.4672803344858118,0,1,0,0,0,0,0,1
0.05882352941176472,2,2.3530696071148505,0,0,1,0,0,0,0,0
0.3382352941176471,1,-0.40283417563180374,0,1,0,0,1,0,0,1
0.42647058823529405,2,-0.1892317006672306,0,1,0,0,1,0,1,0
0.22058823529411764,3,-0.46595154770531677,0,1,0,0,0,0,0,1
0.25,2,-0.31247667455814293,0,1,0,0,1,0,0,1
0.3529411764705882,2,-0.2958668398019553,0,1,0,0,1,0,0,0
0.25,2,-0.3227747721069793,0,1,0,0,1,0,1,0
0.4411764705882353,2,-0.6194264208524907,1,1,0,0,1,0,1,0
0.5294117647058824,2,-0.31380546133863796,0,1,0,0,0,0,0,0
0.5,2,-0.24769831900901113,1,1,0,0,1,0,0,0
0.3382352941176471,2,-0.1384056063132964,1,1,0,0,1,0,1,0
0.38235294117647056,2,1.3073144108652763,1,1,0,0,1,1,0,1
0.1764705882352941,2,-0.05568862922748193,0,1,0,0,1,0,1,0
0.19117647058823528,3,-0.4686091212663068,0,1,0,0,1,0,0,1
0.25,2,0.3143784891403788,0,1,0,0,1,0,1,0
0.5441176470588235,2,-0.12179577155710876,1,1,0,0,0,0,0,0
0.3970588235294118,2,-0.11349085417901494,0,1,0,0,1,0,0,1
0.32352941176470584,2,-0.3918716846927199,0,0,1,0,0,0,1,0
0.1764705882352941,2,-0.4686091212663068,0,1,0,0,1,1,0,1
0.19117647058823528,2,-0.38024480036338854,0,1,0,0,1,0,1,0
0.27941176470588236,3,-0.4918628899249695,0,1,0,0,1,0,0,1
0.4411764705882353,1,8.110038333609488,0,0,1,0,0,0,0,0
0.3970588235294118,1,-0.28988729928972773,0,0,1,0,0,0,0,1
0.14705882352941174,2,-0.29121608607022276,0,0,1,0,1,0,1,0
0.27941176470588236,2,0.1466191581028836,0,1,0,0,1,0,0,1
0.5,2,0.41071553072626715,0,1,0,0,1,0,1,0
0.3529411764705882,3,0.4505791341411175,0,1,0,0,1,0,0,1
0.32352941176470584,3,-0.4101425029245263,0,1,0,0,1,1,0,1
0.3382352941176471,2,2.760342755336572,0,0,1,0,0,0,0,1
0.5294117647058824,2,0.06722414796830664,1,0,0,0,1,0,1,0
0.2941176470588235,2,0.4957578846779479,0,0,0,0,1,1,0,1
0.16176470588235292,2,-0.4417011889612828,0,0,1,0,1,0,0,1
0.32352941176470584,2,-0.20949569906977952,0,1,0,0,1,0,1,0
0.36764705882352944,3,-0.40947810953427877,0,1,0,0,0,0,0,0
0.5735294117647058,3,-0.3692823094243047,0,1,0,0,0,0,0,1
0.23529411764705876,1,-0.37393306315603725,0,1,0,0,1,0,0,0
0.11764705882352938,2,-0.17893360311839426,0,1,0,0,1,0,1,0
0.22058823529411764,2,-0.02446213988584916,1,1,0,0,0,0,1,0
0.08823529411764702,2,-0.4446909592173966,0,1,0,0,1,0,1,0
0.25,2,-0.4686091212663068,0,1,0,0,0,0,1,0
0.27941176470588236,2,-0.597501438974323,0,1,0,0,1,0,1,0
0.16176470588235292,2,-0.46495495761994554,0,1,0,0,1,0,0,1
0.4117647058823529,2,-0.6463343531575146,0,0,0,1,1,0,1,0
0.32352941176470584,2,-0.20717032220391327,0,0,0,0,1,0,1,0
0.25,3,0.6419244305323992,0,0,1,0,0,0,0,1
0.6470588235294118,2,0.8282867764968246,1,1,0,0,0,0,0,1
0.05882352941176472,3,-0.22411235365522467,0,0,1,0,1,0,0,1
0.19117647058823528,3,-0.006855715044290255,0,1,0,0,0,0,0,1
0.5588235294117647,1,-0.20019419160631444,0,1,0,0,0,0,0,0
0.42647058823529405,3,-0.08757951195936221,1,1,0,0,0,0,0,1
0.4411764705882353,2,-0.09588442933745603,0,1,0,0,0,0,1,0
0.4558823529411764,2,-0.6572968440965985,0,1,0,0,1,1,1,0
0.20588235294117646,1,-0.08159997144713466,0,1,0,0,1,0,1,0
0.5,2,-0.7692471303533032,0,0,0,0,1,0,1,0
0.16176470588235292,3,-0.4686091212663068,0,1,0,0,1,0,0,0
0.27941176470588236,2,-0.22278356687472964,0,1,0,0,0,0,1,0
0.36764705882352944,2,2.27599997384614,0,1,0,0,1,0,0,1
0.2941176470588235,2,-0.46395836753457426,0,0,1,0,1,1,0,1
0.25,2,-0.12013478808149,1,1,0,0,1,0,1,0
0.27941176470588236,2,-0.4686091212663068,0,1,0,0,1,0,1,0
0.25,2,-0.32941870600945433,0,1,0,0,1,0,1,0
0.16176470588235292,3,-0.22743432060646218,0,0,1,0,1,0,0,1
0.13235294117647056,3,-0.27128428436279756,0,0,0,0,1,1,1,0
0.1029411764705882,3,-0.317791821680123,0,1,0,0,1,1,0,0
0.27941176470588236,3,0.191797908639714,1,1,0,0,0,0,0,1
0.19117647058823528,3,-0.4686091212663068,0,0,1,0,0,0,1,0
0.4558823529411764,2,-0.4015053888513087,0,0,0,0,0,1,0,1
0.3529411764705882,2,-0.2470339256187636,0,1,0,0,1,0,1,0
0.42647058823529405,2,-0.4314030914124465,0,1,0,0,0,0,0,1
0.5588235294117647,1,-0.45199928651011917,0,1,0,0,0,0,1,0
0.6617647058823529,1,-0.21348205941126458,0,1,0,0,0,0,1,0
0.1029411764705882,2,-0.4440265658271491,0,0,0,0,1,0,1,0
0.20588235294117646,2,-0.24902710578950613,1,1,0,0,1,0,1,0
0.4558823529411764,2,0.5362858814830458,0,1,0,0,0,1,0,0
0.4117647058823529,3,-0.21912940322836835,0,1,0,0,0,0,0,0
0.2941176470588235,3,-0.3304152960948256,0,0,1,0,0,0,0,1
0.48529411764705876,1,-0.46395836753457426,0,1,0,0,0,1,1,0
0.1764705882352941,1,-0.6353718622184308,0,0,1,0,1,0,1,0
0.4558823529411764,1,-0.4686091212663068,0,1,0,0,0,0,1,0
0.4117647058823529,2,-0.2696233008871788,0,1,0,0,1,0,1,0
0.16176470588235292,3,-0.541028000803285,0,0,1,0,1,0,0,1
0.19117647058823528,3,-0.13242606580106886,0,0,1,0,0,0,1,0
0.25,2,-0.36895011272918093,0,1,0,0,0,0,1,0
0.3970588235294118,3,-0.3965224384244524,0,1,0,0,1,0,1,0
0.38235294117647056,3,0.2276751517130793,0,0,0,0,0,0,0,1
0.2647058823529411,2,-0.4686091212663068,0,0,1,0,0,0,1,0
0.5735294117647058,1,1.2847250355968611,0,1,0,0,1,0,1,0
0.5882352941176471,3,0.1396430275052848,0,1,0,0,0,0,0,1
0.13235294117647056,3,0.023041987516847506,0,1,0,0,1,0,0,1
0.42647058823529405,3,1.9527725894907282,0,1,0,0,1,0,0,1
0.2647058823529411,1,-0.18590973371599306,0,0,1,0,1,0,1,0
0.32352941176470584,3,0.48977834416572036,0,1,0,0,0,0,0,1
0.23529411764705876,2,-0.4230981740343527,0,1,0,0,0,1,1,0
0.22058823529411764,2,-0.05701741600797695,0,0,1,0,1,0,1,0
0.3529411764705882,3,-0.4201084037782389,0,0,1,0,0,0,0,1
0.5882352941176471,2,-0.46827692457118303,1,1,0,0,0,0,1,0
0.4558823529411764,1,-0.4719310882175443,0,0,0,0,0,1,1,0
0.2647058823529411,2,-0.3091547076069054,1,1,0,0,0,0,1,0
0.23529411764705876,2,0.45788746143384007,0,1,0,0,1,0,1,0
0.4558823529411764,2,0.8259613996309583,0,0,1,0,0,0,1,0
0.25,2,-0.30682933074103913,0,0,0,0,0,1,1,0
0.32352941176470584,2,1.2289159908160705,0,1,0,0,1,0,0,1
0.13235294117647056,3,-0.3629705722169534,0,1,0,0,1,0,0,1
0.3382352941176471,3,-0.6051419629621693,0,0,1,0,1,0,1,0
0.6029411764705882,2,1.1325789492301823,0,1,0,0,0,0,0,0
0.13235294117647056,3,1.1714459625596614,0,0,1,0,1,0,0,1
0.42647058823529405,2,-0.22776651730158595,0,1,0,0,0,1,0,1
0.47058823529411764,3,1.3262496224873301,0,1,0,0,0,0,0,1
0.19117647058823528,3,0.8897431650947188,0,1,0,0,0,0,1,0
0.23529411764705876,3,-0.4061561425830413,0,1,0,0,0,0,1,0
0.27941176470588236,2,0.5273165707147044,0,0,0,0,1,0,1,0
0.8529411764705882,2,-0.2659691372408175,0,1,0,0,0,0,0,0
0.3529411764705882,2,-0.41313227318064005,0,0,0,0,0,0,1,0
0.25,3,-0.38788532435123485,0,0,1,0,1,0,0,1
0.14705882352941174,3,-0.1772726196427755,0,1,0,0,0,0,0,1
0.19117647058823528,2,0.46718896889730516,0,0,1,0,1,0,0,1
0.32352941176470584,3,1.0485331853638729,0,0,0,0,1,1,0,1
0.1029411764705882,2,-0.42642014098559017,0,0,1,0,1,1,1,0
0.22058823529411764,1,-0.4101425029245263,0,1,0,0,0,0,1,0
0.5588235294117647,3,-0.4686091212663068,1,1,0,0,1,1,0,0
0.25,2,0.023706380907095013,0,0,1,0,1,0,1,0
0.3382352941176471,2,0.5452551922513871,0,1,0,0,1,0,1,0
0.23529411764705876,2,-0.45000610633937665,0,0,0,0,0,0,1,0
0.48529411764705876,1,-0.3762584400219035,0,0,0,0,1,0,0,1
0.25,3,0.8186530723382357,0,0,1,0,1,0,0,1
0.3970588235294118,2,-0.5805594075230115,0,1,0,0,1,0,1,0
0.6029411764705882,3,-0.3470251308510132,1,0,0,0,0,0,0,1
0.5588235294117647,1,-0.3021785770093066,0,1,0,0,1,1,1,0
0.42647058823529405,3,-0.1370768195328014,0,1,0,0,1,0,0,1
0.5882352941176471,1,-0.4686091212663068,0,1,0,0,1,0,0,0
0.2941176470588235,3,-0.38688873426586357,0,1,0,0,0,0,0,1
0.36764705882352944,2,-0.5290689197788299,0,1,0,0,1,1,1,0
0.11764705882352938,3,-0.320449395241113,0,0,1,0,0,0,0,1
0.5882352941176471,2,-0.07894239788614464,0,1,0,0,0,0,0,0
0.25,2,1.5102865915858894,0,0,0,0,1,0,1,0
0.36764705882352944,2,-0.4005087987659375,1,1,0,0,0,0,0,1
0.4558823529411764,2,-0.4686091212663068,0,1,0,0,0,0,0,1
0.32352941176470584,3,-0.346028540765642,0,0,0,0,1,0,0,1
0.4117647058823529,2,0.17385928710303133,0,1,0,0,0,1,0,1
0.19117647058823528,3,-0.3825701772292548,0,0,1,0,0,0,1,0
0.27941176470588236,2,-0.374265259851161,0,1,0,0,1,1,1,0
0.27941176470588236,3,-0.012503058861394054,0,0,1,0,0,0,0,1
0.1764705882352941,3,-0.44801292616863414,0,0,1,0,1,0,0,1
0.27941176470588236,2,-0.4164542401318776,0,0,0,0,0,0,1,0
0.14705882352941174,3,-0.13940219639866766,0,0,1,0,0,0,0,0
0.5294117647058824,2,-0.40682053597328877,0,1,0,0,1,1,1,0
0.23529411764705876,2,-0.1440529501304002,0,1,0,0,1,0,0,0
0.3088235294117647,3,0.49243591772671036,0,0,1,0,0,0,0,0
0.22058823529411764,2,0.16156800938345248,0,1,0,0,1,1,1,0
0.19117647058823528,3,1.3631234556460667,1,0,1,0,0,0,1,0
0.20588235294117646,2,-0.17328625930129046,0,1,0,0,1,0,1,0
0.20588235294117646,3,-0.3779194234975223,1,1,0,0,1,0,0,1
0.2647058823529411,2,-0.07229846398366958,0,1,0,0,0,0,0,1
0.5735294117647058,3,0.43795565972641487,0,1,0,0,0,0,0,1
0.25,2,-0.4686091212663068,0,0,1,0,0,0,0,1
0.3382352941176471,2,-0.3922038813878436,0,1,0,0,1,0,1,0
0.22058823529411764,2,0.43795565972641487,0,0,1,0,1,0,1,0
0.23529411764705876,3,-0.36330276891207713,0,1,0,0,1,0,0,1
0.6029411764705882,1,-0.29686342988732656,0,1,0,0,0,0,1,0
0.4558823529411764,3,-0.6247415679744707,0,1,0,0,1,0,0,1
0.13235294117647056,3,1.0525195457053578,1,0,1,0,0,0,0,0
0.11764705882352938,2,-0.46827692457118303,0,0,0,0,1,0,1,0
0.2647058823529411,3,1.2275872040355755,1,1,0,0,0,0,0,1
0.1764705882352941,3,-0.25733202316759995,1,1,0,0,1,0,1,0
0.22058823529411764,2,-0.11116547731314867,1,1,0,0,0,0,1,0
0.27941176470588236,3,-0.4267523376807139,0,1,0,0,1,0,0,1
0.19117647058823528,2,-0.47957161220539063,0,1,0,0,1,0,0,0
0.2647058823529411,2,-0.32576454236309305,0,1,0,0,0,0,1,0
0.20588235294117646,2,-0.47060230143704934,0,1,0,0,1,0,0,1
0.7647058823529412,3,-0.3413777870339094,0,1,0,0,0,0,1,0
0.11764705882352938,2,-0.42542355090021894,0,1,0,0,1,0,1,0
0.27941176470588236,1,0.3848041885066144,0,1,0,0,0,0,1,0
0.22058823529411764,2,-0.40183758554643245,0,0,1,0,0,0,1,0
0.5147058823529411,3,-0.4686091212663068,1,0,0,0,0,0,0,0
0.16176470588235292,2,-0.4666159410955643,0,1,0,0,1,0,1,0
0.23529411764705876,2,-0.31081569108252416,0,0,1,0,0,1,0,1
0.20588235294117646,2,-0.23407825450893724,0,0,1,0,1,0,1,0
0.25,2,0.13764984733454227,0,1,0,0,1,0,0,1
0.5882352941176471,3,-0.4071527326684125,0,1,0,0,0,0,0,0
0.7794117647058824,1,0.9980392877050623,0,1,0,0,0,0,1,0
0.6617647058823529,3,-0.24304756527727858,0,1,0,0,0,0,0,1
0.5,2,-0.36230617882670585,0,0,0,0,0,0,1,0
0.23529411764705876,3,0.5239946037634668,0,0,1,0,1,0,0,1
0.5735294117647058,2,-0.0012083712271864552,0,1,0,0,1,0,0,0
0.3088235294117647,2,-0.0467193184591406,0,1,0,0,0,0,1,0
0.32352941176470584,2,-0.2513524826553724,0,0,0,0,1,0,1,0
0.42647058823529405,1,1.249844382608867,0,1,0,0,1,0,0,0
0.36764705882352944,3,0.6817880339472495,0,1,0,0,1,1,0,1
0.6176470588235294,3,1.5298861965981907,1,1,0,0,0,0,0,1
0.25,1,-0.4098103062294025,0,1,0,0,1,0,0,1
0.13235294117647056,3,0.7585254705208364,0,1,0,0,0,1,0,1
0.5735294117647058,2,0.07619345873664797,0,0,1,0,0,1,0,0
0.6029411764705882,2,-0.4108068963147738,0,0,0,0,1,0,0,1
0.6911764705882353,2,2.912156645008127,0,0,1,0,0,0,0,1
0.25,3,-0.3058327406556679,1,0,1,0,0,0,0,1
0.4411764705882353,2,0.3871295653724807,0,1,0,0,1,0,0,0
0.3088235294117647,2,-0.4686091212663068,0,1,0,0,0,0,1,0
0.05882352941176472,2,-0.2699554975823026,0,0,1,0,0,0,1,0
0.14705882352941174,3,4.66681958865179,0,0,1,0,0,0,0,1
0.36764705882352944,1,-0.37858381688776976,0,1,0,0,1,1,1,0
0.4117647058823529,1,-0.36230617882670585,0,1,0,0,0,0,1,0
0.20588235294117646,3,-0.2560032363871049,0,1,0,0,0,0,0,1
0.16176470588235292,2,0.12004342249298336,0,1,0,0,1,0,0,0
0.11764705882352938,2,-0.4636261708394505,0,0,1,0,0,1,0,1
0.4411764705882353,3,0.3186970461769876,0,0,0,0,1,1,0,1
0.11764705882352938,2,-0.40183758554643245,0,0,1,0,1,0,1,0
0.47058823529411764,2,-0.4154576500465063,0,1,0,0,1,0,1,0
0.19117647058823528,2,-0.46694813779068806,0,0,0,1,1,1,0,1
0.16176470588235292,2,-0.4436943691320253,0,0,1,0,1,0,1,0
0.20588235294117646,2,1.15981907823033,0,1,0,0,1,0,0,1
0.11764705882352938,1,-0.49485266018108326,0,0,1,0,1,0,1,0
0.823529411764706,2,-0.023133353105354148,1,0,0,0,0,0,0,0
0.2647058823529411,2,-0.3058327406556679,0,0,0,0,1,0,1,0
0.25,2,0.036662052016921375,0,0,1,0,1,0,1,0
0.2647058823529411,2,-0.4250913542050952,0,1,0,0,1,0,1,0
0.23529411764705876,3,-0.46595154770531677,0,1,0,0,1,0,0,1
0.19117647058823528,2,-0.6785574325845186,0,1,0,0,1,1,1,0
0.19117647058823528,2,-0.43007430463195145,0,0,1,0,0,1,0,1
0.23529411764705876,1,-0.4058239458879175,0,1,0,0,1,0,0,1
0.1764705882352941,1,-0.4679447278760593,0,1,0,0,1,1,1,0
0.13235294117647056,2,0.9362507024120442,0,0,1,0,1,1,1,0
0.11764705882352938,2,-0.45067049972962414,0,1,0,0,1,0,1,0
0.23529411764705876,1,-0.3696145061194284,0,1,0,0,1,0,1,0
0.7352941176470588,1,-0.27626723478965387,0,1,0,0,0,0,0,0
0.2647058823529411,3,0.01872343048023872,0,0,1,0,1,1,0,1
0.38235294117647056,2,-0.4686091212663068,0,0,1,0,1,0,0,1
0.4117647058823529,3,-0.4323996814978177,0,1,0,0,1,0,0,1
0.48529411764705876,3,-0.47226328491266806,0,1,0,0,1,0,0,1
0.20588235294117646,2,-0.43871141870516905,0,1,0,0,1,0,1,0
0.6029411764705882,1,-0.3048361505702966,1,1,0,0,0,0,1,0
0.20588235294117646,2,0.16156800938345248,0,0,0,0,1,1,0,1
0.36764705882352944,2,0.32965953711607143,0,1,0,0,1,0,0,1
0.27941176470588236,2,-0.18026238989888926,0,1,0,0,0,0,0,1
0.5147058823529411,2,-0.25168467935049615,0,1,0,0,1,0,0,1
0.19117647058823528,1,-0.4686091212663068,0,0,0,0,0,0,0,0
0.20588235294117646,2,-0.4686091212663068,0,1,0,0,1,1,1,0
0.5294117647058824,2,-0.39619024172932865,0,0,0,0,1,0,1,0
0.47058823529411764,1,1.2089841891086455,0,1,0,0,0,1,1,0
0.42647058823529405,2,-0.2224513701796059,0,1,0,0,1,0,1,0
0.2647058823529411,2,-0.11980259138636624,0,0,1,0,1,0,1,0
0.20588235294117646,2,-0.48721213619323694,0,0,1,0,0,1,1,0
0.16176470588235292,1,-0.46827692457118303,0,1,0,0,1,1,1,0
0.3529411764705882,1,-0.5011643973884345,0,1,0,0,1,1,1,0
0.4411764705882353,2,1.081752854876248,0,1,0,0,1,0,1,0
0.5147058823529411,1,-0.2888907092043565,0,1,0,0,1,0,0,0
0.1764705882352941,3,2.1039220857720355,0,1,0,0,0,0,0,0
0.25,2,-0.5114624949372709,0,1,0,0,1,0,0,0
0.16176470588235292,2,-0.4686091212663068,0,1,0,0,0,0,0,1
0.11764705882352938,2,-0.41612204343675385,1,0,1,0,0,0,1,0
0.16176470588235292,2,-0.42808112446120894,0,1,0,0,1,0,0,1
0.16176470588235292,2,-0.2450407454480211,0,1,0,0,1,0,1,0
0.23529411764705876,2,-0.4686091212663068,0,0,0,0,0,0,1,0
0.20588235294117646,2,-0.33207627957044433,0,0,0,0,1,0,1,0
0.3529411764705882,1,-0.5008322006933108,0,0,0,0,1,1,1,0
0.32352941176470584,2,-0.5406958041081612,0,1,0,0,1,0,1,0
0.32352941176470584,3,1.2046656320720366,1,0,0,0,0,0,0,1
0.3970588235294118,2,0.2728539022499097,1,0,0,0,0,0,0,1
0.5147058823529411,2,-0.7782164411216446,0,1,0,0,1,0,1,0
0.19117647058823528,3,-0.1653135386183204,0,1,0,0,1,0,0,1
0.16176470588235292,3,-0.3902107012171011,0,0,1,0,1,0,1,0
0.3088235294117647,1,-0.4686091212663068,0,1,0,0,1,0,0,1
0.16176470588235292,1,0.38879054884809944,0,1,0,0,0,0,1,0
0.11764705882352938,2,-0.25633543308222867,0,1,0,0,0,1,0,1
0.32352941176470584,1,-0.18657412710624058,0,1,0,0,1,0,1,0
0.5147058823529411,2,-0.3403811969485382,0,1,0,0,1,0,1,0
0.19117647058823528,3,-0.06399354660557575,0,0,1,0,1,0,0,1
0.1764705882352941,3,0.396098876140822,1,1,0,0,1,0,0,1
0.3382352941176471,2,-0.7745622774752833,0,1,0,0,1,0,1,0
0.42647058823529405,1,-0.2669657273261888,0,1,0,0,0,0,0,1
0.22058823529411764,1,-0.44236558235153034,0,1,0,0,1,0,1,0
0.5294117647058824,2,-0.4483451228637579,0,0,0,0,1,1,1,0
0.4411764705882353,2,-0.10618252688629237,0,1,0,0,0,0,1,0
0.3970588235294118,3,-0.22178697678935838,0,0,0,0,0,0,0,1
0.07352941176470584,3,-0.4114712897050213,0,0,1,0,0,0,0,1
0.5735294117647058,2,-0.4679447278760593,0,1,0,0,0,0,0,1
0.19117647058823528,3,-0.4549890567662329,1,0,1,0,0,0,0,1
0.08823529411764702,2,-0.09787760950819856,0,0,1,0,1,0,0,0
0.4411764705882353,2,-0.4868799394981132,0,1,0,0,0,0,1,0
0.5882352941176471,2,1.473080561732029,1,0,0,0,0,0,0,0
0.16176470588235292,3,-0.3593164085705921,0,0,1,0,1,0,0,1
0.3970588235294118,2,-0.3045039538751729,0,1,0,0,1,0,1,0
0.2647058823529411,3,0.4233390051409698,0,1,0,0,0,0,0,1
0.36764705882352944,1,-0.47325987499803934,0,1,0,0,1,1,1,0
0.4411764705882353,2,1.4159427301707435,0,1,0,0,0,1,1,0
0.32352941176470584,2,0.016065856919248698,0,1,0,0,0,0,1,0
0.42647058823529405,3,-0.4686091212663068,0,1,0,0,0,0,1,0
0.1764705882352941,2,-0.26098618681396124,0,1,0,0,1,0,0,1
0.47058823529411764,2,-0.18059458659401303,0,1,0,0,1,0,1,0
0.8970588235294118,2,2.2899522350413375,1,1,0,0,0,0,0,0
0.19117647058823528,3,-0.4184474203026201,0,0,1,0,1,0,0,1
0.42647058823529405,1,-0.6622797945234548,0,1,0,1,1,0,1,0
0.4411764705882353,3,0.12402978283446839,0,1,0,0,0,0,1,0
0.16176470588235292,3,0.5724953212515348,0,1,0,0,1,0,0,1
0.11764705882352938,2,-0.4523314832052429,0,0,1,0,1,0,0,0
0.22058823529411764,2,-0.5835491777791253,0,1,0,0,0,0,1,0
0.4411764705882353,2,0.07054611491954417,1,1,0,0,1,0,0,1
0.42647058823529405,3,-0.4486773195588816,0,1,0,0,0,0,0,1
0.3088235294117647,2,-0.462961777449203,0,1,0,0,0,0,1,0
0.27941176470588236,2,0.19844184254218905,0,1,0,0,1,0,1,0
0.3970588235294118,1,-0.4383792220100453,0,1,0,0,1,0,1,0
0.32352941176470584,3,-0.4118034864001451,0,1,0,0,1,0,0,1
0.13235294117647056,3,-0.12744311537421257,0,0,1,0,1,0,0,1
0.20588235294117646,1,-0.4214371905587339,0,0,0,0,1,0,1,0
0.1029411764705882,3,-0.4005087987659375,0,0,1,0,0,0,0,1
0.22058823529411764,2,-0.18557753702086932,0,0,1,0,0,0,0,1
0.11764705882352938,2,-0.6626119912185785,0,1,0,1,1,0,1,0
0.3382352941176471,2,-0.4363860418393028,0,1,0,0,0,0,0,0
0.38235294117647056,2,-0.4008409954610612,1,1,0,0,1,0,0,1
0.1764705882352941,2,-0.25998959672858996,0,0,1,0,1,0,1,0
0.19117647058823528,3,-0.36529594908281965,1,0,1,0,0,0,0,1
0.2941176470588235,1,0.050946509907242754,0,1,0,0,0,0,1,0
0.1029411764705882,2,-0.18424875024037432,0,0,1,0,1,1,1,0
0.3088235294117647,3,0.03267569167543634,0,0,1,0,0,0,0,1
0.48529411764705876,2,-0.7635997865361994,0,1,0,0,0,0,1,0
0.3088235294117647,3,-0.39353266816833865,0,0,1,0,0,0,1,0
0.42647058823529405,2,-0.42642014098559017,0,1,0,0,0,1,1,0
0.1764705882352941,2,-0.33141188618019685,0,1,0,0,1,0,1,0
0.11764705882352938,2,-0.23274946772844224,1,1,0,0,1,1,0,1
0.4117647058823529,2,-0.05901059617871946,1,1,0,0,1,0,1,0
0.13235294117647056,2,-0.4118034864001451,1,0,1,0,0,0,0,1
0.3088235294117647,3,-0.4456875493027678,0,0,0,0,1,0,0,1
0.22058823529411764,2,0.029353724724198813,0,1,0,0,1,0,0,1
0.14705882352941174,3,-0.21912940322836835,0,1,0,0,1,0,0,0
0.25,3,-0.4483451228637579,0,1,0,0,0,1,0,1
